timestamp,ver,AdSize,Country,AdType,Exchange,Impressions,Clicks,Bids_Lost,Bids_Failures
1515618000,AD200,Large,USA,Display,DoubleClick,16626.2173,14485.2257,2171.5631,2304.6821
1515621600,AD200,Large,USA,Display,DoubleClick,15600.2057,13663.0396,2168.8307,2093.9909
1515625200,AD200,Large,USA,Display,DoubleClick,14693.9352,12299.1274,2096.2608,1926.2745
1515628800,AD200,Large,USA,Display,DoubleClick,13630.3288,11983.0373,2159.3062,1848.4954
1515632400,AD200,Large,USA,Display,DoubleClick,13003.4672,11350.3428,2180.0036,1754.6725
1515636000,AD200,Large,USA,Display,DoubleClick,13655.7075,11638.6163,2113.1424,1836.9358
1515639600,AD200,Large,USA,Display,DoubleClick,13448.8803,11625.4872,2110.4931,1801.8098
1515643200,AD200,Large,USA,Display,DoubleClick,13722.0752,11687.9651,2141.086,1865.9821
1515646800,AD200,Large,USA,Display,DoubleClick,14546.2738,12541.5687,2194.4383,1960.4192
1515650400,AD200,Large,USA,Display,DoubleClick,15336.7928,13018.5637,2194.5728,2011.5316
1515654000,AD200,Large,USA,Display,DoubleClick,15569.1905,13649.7533,2145.5262,2124.7012
1515657600,AD200,Large,USA,Display,DoubleClick,16115.2733,14003.1032,2177.1659,2137.9941
1515661200,AD200,Large,USA,Display,DoubleClick,16450.7892,14456.0983,2138.556,2309.2322
1515664800,AD200,Large,USA,Display,DoubleClick,17327.2598,14976.8971,2163.6234,2401.2608
1515668400,AD200,Large,USA,Display,DoubleClick,18275.4394,15731.5265,2211.7919,2377.9792
1515672000,AD200,Large,USA,Display,DoubleClick,18665.0855,16629.6211,2058.8138,2550.8101
1515675600,AD200,Large,USA,Display,DoubleClick,18943.4754,16374.0948,2118.2767,2514.8376
1515679200,AD200,Large,USA,Display,DoubleClick,19066.5055,15968.4125,2139.1377,2560.1192
1515682800,AD200,Large,USA,Display,DoubleClick,18967.3261,15986.1053,2163.1237,2567.8297
1515686400,AD200,Large,USA,Display,DoubleClick,19116.7152,16612.3763,2184.5865,2626.5055
1515690000,AD200,Large,USA,Display,DoubleClick,19073.3536,16973.1092,2199.9081,2629.3503
1515693600,AD200,Large,USA,Display,DoubleClick,19284.4783,16956.4361,2074.699,2648.8515
1515697200,AD200,Large,USA,Display,DoubleClick,19269.9367,16642.5762,2123.4581,2602.1473
1515700800,AD200,Large,USA,Display,DoubleClick,18005.6652,15549.9113,2224.4598,2460.392
1515704400,AD200,Large,USA,Display,DoubleClick,16844.4299,14333.2285,2236.2592,2259.2009
1515708000,AD200,Large,USA,Display,DoubleClick,15162.6465,13649.2343,2170.9385,2083.4623
1515711600,AD200,Large,USA,Display,DoubleClick,14233.3138,12177.996,2206.1414,1891.775
1515715200,AD200,Large,USA,Display,DoubleClick,13563.7117,11892.2486,2264.2569,1875.9217
1515718800,AD200,Large,USA,Display,DoubleClick,13466.4791,11363.796,2177.3713,1808.713
1515722400,AD200,Large,USA,Display,DoubleClick,13605.3642,11588.007,2100.0054,1872.3506
1515726000,AD200,Large,USA,Display,DoubleClick,13563.834,11527.2789,2104.9393,1832.347
1515729600,AD200,Large,USA,Display,DoubleClick,13559.3964,11778.9822,2146.9541,1846.4851
1515733200,AD200,Large,USA,Display,DoubleClick,14232.6516,12301.4477,2225.2849,1913.8516
1515736800,AD200,Large,USA,Display,DoubleClick,15150.3231,13103.2205,2228.558,2007.5664
1515740400,AD200,Large,USA,Display,DoubleClick,15986.7699,13489.8938,2138.0714,2054.0085
1515744000,AD200,Large,USA,Display,DoubleClick,16102.9193,14113.1548,2172.8165,2194.4481
1515747600,AD200,Large,USA,Display,DoubleClick,16574.2882,14686.6637,2165.2513,2261.0421
1515751200,AD200,Large,USA,Display,DoubleClick,17820.8632,15119.3437,2156.0627,2338.4689
1515754800,AD200,Large,USA,Display,DoubleClick,17991.7141,15977.1645,2144.7623,2436.0289
1515758400,AD200,Large,USA,Display,DoubleClick,18612.4788,16299.5071,2185.8693,2537.8422
1515762000,AD200,Large,USA,Display,DoubleClick,18713.7066,16242.4923,2150.0775,2561.4114
1515765600,AD200,Large,USA,Display,DoubleClick,18628.1778,16364.9352,2265.8947,2475.9877
1515769200,AD200,Large,USA,Display,DoubleClick,19023.731,16020.4172,2129.4683,2541.893
1515772800,AD200,Large,USA,Display,DoubleClick,19009.683,16662.9778,2111.5623,2613.0133
1515776400,AD200,Large,USA,Display,DoubleClick,19710.3839,16734.8217,2211.2781,2629.0063
1515780000,AD200,Large,USA,Display,DoubleClick,19293.4848,16679.1014,2154.5936,2668.9808
1515783600,AD200,Large,USA,Display,DoubleClick,18751.3806,16435.3731,2181.285,2547.7043
1515787200,AD200,Large,USA,Display,DoubleClick,17972.5946,15677.458,2305.7309,2443.1939
1515790800,AD200,Large,USA,Display,DoubleClick,16937.315,14413.3457,2170.4318,2233.3879
1515794400,AD200,Large,USA,Display,DoubleClick,15308.2613,13527.98,2159.5388,2113.2649
1515798000,AD200,Large,USA,Display,DoubleClick,14219.718,12111.6144,2160.9705,1916.6233
1515801600,AD200,Large,USA,Display,DoubleClick,13683.4553,11596.7837,2182.8351,1858.9216
1515805200,AD200,Large,USA,Display,DoubleClick,13543.834,11596.5953,2171.0573,1851.2551
1515808800,AD200,Large,USA,Display,DoubleClick,13230.9418,11575.9981,2109.3247,1800.2379
1515812400,AD200,Large,USA,Display,DoubleClick,13371.2011,11843.1793,2193.0298,1792.4883
1515816000,AD200,Large,USA,Display,DoubleClick,13617.4317,12125.0952,2144.3702,1859.155
1515819600,AD200,Large,USA,Display,DoubleClick,14341.5575,12574.8472,2134.1187,1948.6474
1515823200,AD200,Large,USA,Display,DoubleClick,14768.0327,13106.9223,2197.6309,2024.5283
1515826800,AD200,Large,USA,Display,DoubleClick,15701.3221,13362.5369,2161.5884,2099.6125
1515830400,AD200,Large,USA,Display,DoubleClick,16117.1308,14228.9717,2209.6324,2170.8357
1515834000,AD200,Large,USA,Display,DoubleClick,16906.3239,14869.396,2131.7992,2230.5394
1515837600,AD200,Large,USA,Display,DoubleClick,17470.2656,15446.1926,2238.3164,2452.8152
1515841200,AD200,Large,USA,Display,DoubleClick,17876.1253,15728.2201,2166.8429,2494.6367
1515844800,AD200,Large,USA,Display,DoubleClick,18935.3816,15989.1357,2193.5129,2530.8133
1515848400,AD200,Large,USA,Display,DoubleClick,18717.9412,16209.7741,2155.9408,2557.2787
1515852000,AD200,Large,USA,Display,DoubleClick,18767.4625,16269.7019,2117.5079,2570.6133
1515855600,AD200,Large,USA,Display,DoubleClick,18956.0286,16004.9488,2137.8357,2572.785
1515859200,AD200,Large,USA,Display,DoubleClick,19454.2254,16500.457,2145.2824,2589.6843
1515862800,AD200,Large,USA,Display,DoubleClick,19619.7553,17236.1615,2135.0237,2644.2203
1515866400,AD200,Large,USA,Display,DoubleClick,19370.8754,16695.1939,2200.804,2628.0091
1515870000,AD200,Large,USA,Display,DoubleClick,18839.8901,16211.6218,2200.4128,2531.6914
1515873600,AD200,Large,USA,Display,DoubleClick,17790.3137,15556.4663,2143.9946,2447.0508
1515877200,AD200,Large,USA,Display,DoubleClick,17044.2405,14562.8231,2199.7733,2247.0005
1515880800,AD200,Large,USA,Display,DoubleClick,15423.7304,13168.0779,2154.2048,2047.9159
1515884400,AD200,Large,USA,Display,DoubleClick,14063,12385.1041,2205.1304,1925.1412
1515888000,AD200,Large,USA,Display,DoubleClick,13601.7266,11810.3115,2136.7064,1883.8717
1515891600,AD200,Large,USA,Display,DoubleClick,13455.4408,11943.8122,2092.5871,1820.5339
1515895200,AD200,Large,USA,Display,DoubleClick,13924.3959,11573.5271,2158.1409,1807.6732
1515898800,AD200,Large,USA,Display,DoubleClick,13533.7289,11413.2767,2188.8199,1801.5989
1515902400,AD200,Large,USA,Display,DoubleClick,13653.4426,11783.7281,2208.8601,1852.391
1515906000,AD200,Large,USA,Display,DoubleClick,14267.521,12321.4896,2174.6428,1870.8754
1515909600,AD200,Large,USA,Display,DoubleClick,15102.9681,13168.8214,2168.4801,2024.0261
1515913200,AD200,Large,USA,Display,DoubleClick,15962.3542,13721.6685,2148.6244,2085.7932
1515916800,AD200,Large,USA,Display,DoubleClick,16309.152,13960.1741,2252.1424,2217.2263
1515920400,AD200,Large,USA,Display,DoubleClick,17181.6172,14723.9275,2178.8505,2266.9114
1515924000,AD200,Large,USA,Display,DoubleClick,17353.0706,15476.2908,2169.0134,2358.401
1515927600,AD200,Large,USA,Display,DoubleClick,18101.2824,15625.9475,2106.6329,2416.6371
1515931200,AD200,Large,USA,Display,DoubleClick,18411.9553,15830.7552,2165.208,2467.4781
1515934800,AD200,Large,USA,Display,DoubleClick,17529.7311,15942.0507,2136.3466,2472.3882
1515938400,AD200,Large,USA,Display,DoubleClick,18228.9737,15653.8213,2124.0266,2464.5808
1515942000,AD200,Large,USA,Display,DoubleClick,18966.0129,16185.8429,2235.4764,2521.8427
1515945600,AD200,Large,USA,Display,DoubleClick,19324.2653,16526.0136,2183.0522,2562.9834
1515949200,AD200,Large,USA,Display,DoubleClick,19393.7035,17147.6986,2143.3787,2625.2901
1515952800,AD200,Large,USA,Display,DoubleClick,19209.0269,16882.3328,2194.5898,2641.7185
1515956400,AD200,Large,USA,Display,DoubleClick,18762.9975,16474.1574,2183.8531,2507.6822
1515960000,AD200,Large,USA,Display,DoubleClick,18184.365,15624.3163,2076.3358,2403.7786
1515963600,AD200,Large,USA,Display,DoubleClick,16555.4465,14499.2542,2166.0056,2278.8644
1515967200,AD200,Large,USA,Display,DoubleClick,15492.903,13337.4679,2173.0637,2086.0135
1515970800,AD200,Large,USA,Display,DoubleClick,14317.0431,12190.8213,2150.2779,1943.122
1515974400,AD200,Large,USA,Display,DoubleClick,13258.5627,11891.3121,2141.5063,1893.7525
1515978000,AD200,Large,USA,Display,DoubleClick,13599.3554,11481.8263,2259.9888,1783.5501
1515981600,AD200,Large,USA,Display,DoubleClick,13465.6058,11588.8806,2106.8001,1840.3351
1515985200,AD200,Large,USA,Display,DoubleClick,13420.6393,11546.9976,2140.474,1848.2535
1515988800,AD200,Large,USA,Display,DoubleClick,13718.9613,11609.7629,2231.8787,1856.9464
1515992400,AD200,Large,USA,Display,DoubleClick,14209.655,12352.3529,2093.8887,1928.385
1515996000,AD200,Large,USA,Display,DoubleClick,14903.8186,12867.341,2080.3584,2035.7516
1515999600,AD200,Large,USA,Display,DoubleClick,15374.9913,13777.8197,2161.7181,2109.0045
1516003200,AD200,Large,USA,Display,DoubleClick,15902.0777,14192.7691,2186.6971,2159.3811
1516006800,AD200,Large,USA,Display,DoubleClick,17148.706,14633.4292,2206.1774,2273.6988
1516010400,AD200,Large,USA,Display,DoubleClick,17599.6682,15352.8665,2210.9771,2351.8
1516014000,AD200,Large,USA,Display,DoubleClick,18505.4228,15595.7762,2180.5001,2439.5384
1516017600,AD200,Large,USA,Display,DoubleClick,18259.0411,15727.3455,2164.6979,2445.5485
1516021200,AD200,Large,USA,Display,DoubleClick,17977.8364,15843.6527,2196.5821,2429.343
1516024800,AD200,Large,USA,Display,DoubleClick,18131.4336,15639.9459,2159.3293,2445.3457
1516028400,AD200,Large,USA,Display,DoubleClick,19079.4748,16202.776,2134.2998,2554.0525
1516032000,AD200,Large,USA,Display,DoubleClick,19100.1144,16715.4149,2119.6227,2607.3952
1516035600,AD200,Large,USA,Display,DoubleClick,19672.5785,16491.9727,2172.0744,2627.6659
1516039200,AD200,Large,USA,Display,DoubleClick,19428.695,16860.0677,2162.4062,2610.4747
1516042800,AD200,Large,USA,Display,DoubleClick,18820.7396,16331.3523,2211.3558,2561.2189
1516046400,AD200,Large,USA,Display,DoubleClick,18157.2545,15506.1519,2189.5244,2437.9208
1516050000,AD200,Large,USA,Display,DoubleClick,16523.3103,14490.8631,2195.103,2273.7624
1516053600,AD200,Large,USA,Display,DoubleClick,15804.9489,13215.1599,2118.8235,2101.3438
1516057200,AD200,Large,USA,Display,DoubleClick,14218.4743,12260.4165,2146.2923,1912.9212
1516060800,AD200,Large,USA,Display,DoubleClick,13525.1201,11678.3246,2172.4911,1826.2467
1516064400,AD200,Large,USA,Display,DoubleClick,13350.8957,11645.9317,2186.9695,1859.109
1516068000,AD200,Large,USA,Display,DoubleClick,13691.0304,11761.2822,2150.0915,1808.3531
1516071600,AD200,Large,USA,Display,DoubleClick,13186.3647,11537.7351,2153.4537,1808.6375
1516075200,AD200,Large,USA,Display,DoubleClick,13017.5764,11719.1263,2183.1487,1899.2656
1516078800,AD200,Large,USA,Display,DoubleClick,14317.7969,12661.5019,2069.1049,1939.9552
1516082400,AD200,Large,USA,Display,DoubleClick,14986.3164,13027.7992,2192.788,1970.6792
1516086000,AD200,Large,USA,Display,DoubleClick,15682.5883,13685.4918,2179.6554,2082.6853
1516089600,AD200,Large,USA,Display,DoubleClick,16452.2413,14047.5997,2114.8318,2200.7147
1516093200,AD200,Large,USA,Display,DoubleClick,16793.219,14730.0693,2186.439,2258.1514
1516096800,AD200,Large,USA,Display,DoubleClick,17542.3888,15260.9852,2187.5776,2364.2542
1516100400,AD200,Large,USA,Display,DoubleClick,18396.4913,15636.8915,2174.4947,2405.4111
1516104000,AD200,Large,USA,Display,DoubleClick,18866.1353,16327.0934,2126.1644,2541.4471
1516107600,AD200,Large,USA,Display,DoubleClick,18799.4123,16389.7391,2110.0716,2529.0029
1516111200,AD200,Large,USA,Display,DoubleClick,18801.5042,16393.9713,2219.5284,2543.1112
1516114800,AD200,Large,USA,Display,DoubleClick,18543.8866,16305.7563,2124.1547,2517.6396
1516118400,AD200,Large,USA,Display,DoubleClick,19228.6108,16749.5223,2165.688,2583.8697
1516122000,AD200,Large,USA,Display,DoubleClick,19568.5023,16831.2824,2190.0324,2653.41
1516125600,AD200,Large,USA,Display,DoubleClick,19670.5061,16981.9294,2140.0582,2637.4277
1516129200,AD200,Large,USA,Display,DoubleClick,18858.6263,16774.318,2097.0163,2545.6765
1516132800,AD200,Large,USA,Display,DoubleClick,17909.9634,15536.8389,2284.6538,2459.6409
1516136400,AD200,Large,USA,Display,DoubleClick,16398.8697,14827.3765,2169.0448,2264.7525
1516140000,AD200,Large,USA,Display,DoubleClick,15654.6242,13375.565,2119.4438,2064.1219
1516143600,AD200,Large,USA,Display,DoubleClick,14056.0184,12327.3395,2143.3585,1960.0941
1516147200,AD200,Large,USA,Display,DoubleClick,13423.1503,11807.0274,2235.8981,1810.7873
1516150800,AD200,Large,USA,Display,DoubleClick,13486.9758,11665.1969,2148.1449,1871.5391
1516154400,AD200,Large,USA,Display,DoubleClick,13344.7744,11666.2516,2137.6697,1837.8782
1516158000,AD200,Large,USA,Display,DoubleClick,13503.1187,11683.8611,2230.0206,1829.2536
1516161600,AD200,Large,USA,Display,DoubleClick,13648.5339,11634.0532,2143.4617,1842.0241
1516165200,AD200,Large,USA,Display,DoubleClick,14061.4046,12457.2278,2208.8431,1936.2699
1516168800,AD200,Large,USA,Display,DoubleClick,14825.6595,12848.226,2176.0909,2005.7503
1516172400,AD200,Large,USA,Display,DoubleClick,15623.1815,13479.6986,2179.1703,2112.638
1516176000,AD200,Large,USA,Display,DoubleClick,16689.0485,14026.5669,2186.4282,2160.1619
1516179600,AD200,Large,USA,Display,DoubleClick,16887.6687,14561.3035,2168.6996,2261.3232
1516183200,AD200,Large,USA,Display,DoubleClick,17245.5271,15050.2923,2136.7461,2375.9648
1516186800,AD200,Large,USA,Display,DoubleClick,18186.2733,15703.6669,2139.0636,2451.4652
1516190400,AD200,Large,USA,Display,DoubleClick,18022.7926,15761.7089,2128.4614,2449.8502
1516194000,AD200,Large,USA,Display,DoubleClick,18291.0222,15532.3377,2107.2306,2432.7199
1516197600,AD200,Large,USA,Display,DoubleClick,17522.5524,15519.2898,2136.2687,2455.1171
1516201200,AD200,Large,USA,Display,DoubleClick,18510.7273,16219.638,2120.2008,2528.2816
1516204800,AD200,Large,USA,Display,DoubleClick,19337.7958,17508.149,2098.5106,2554.5647
1516208400,AD200,Large,USA,Display,DoubleClick,19703.2305,16974.9937,2090.2956,2653.2258
1516212000,AD200,Large,USA,Display,DoubleClick,19417.9154,16984.8903,2216.2127,2617.3362
1516215600,AD200,Large,USA,Display,DoubleClick,18778.0722,16490.1648,2167.0017,2558.2105
1516219200,AD200,Large,USA,Display,DoubleClick,18099.8375,15684.7911,2197.3797,2469.7812
1516222800,AD200,Large,USA,Display,DoubleClick,16368.6722,14778.1782,2142.8361,2286.9879
1516226400,AD200,Large,USA,Display,DoubleClick,15170.8017,13232.3108,2152.6637,2123.9333
1516230000,AD200,Large,USA,Display,DoubleClick,14430.7651,12559.3682,2198.3047,1905.2871
1516233600,AD200,Large,USA,Display,DoubleClick,14004.0145,11727.1503,2086.2803,1866.6543
1516237200,AD200,Large,USA,Display,DoubleClick,13432.7998,11723.314,2102.1957,1817.5009
1516240800,AD200,Large,USA,Display,DoubleClick,13842.5037,11812.6999,2106.4603,1840.4013
1516244400,AD200,Large,USA,Display,DoubleClick,13523.09,11439.1488,2124.3028,1854.1561
1516248000,AD200,Large,USA,Display,DoubleClick,13669.1453,11844.2814,2167.5706,1874.0769
1516251600,AD200,Large,USA,Display,DoubleClick,14265.3514,12302.1936,2083.0995,1944.2054
1516255200,AD200,Large,USA,Display,DoubleClick,14515.3451,12870.2148,2192.4901,2043.5163
1516258800,AD200,Large,USA,Display,DoubleClick,15884.9963,13681.5309,2161.1888,2136.4669
1516262400,AD200,Large,USA,Display,DoubleClick,16254.244,13735.0894,2169.5774,2246.5536
1516266000,AD200,Large,USA,Display,DoubleClick,16707.974,14689.9758,2210.3698,2259.3614
1516269600,AD200,Large,USA,Display,DoubleClick,17401.2415,15041.5966,2084.385,2391.7635
1516273200,AD200,Large,USA,Display,DoubleClick,17937.7883,15870.9174,2183.782,2456.3708
1516276800,AD200,Large,USA,Display,DoubleClick,19076.6193,16418.2871,2150.201,2536.9275
1516280400,AD200,Large,USA,Display,DoubleClick,18643.3165,16322.8611,2039.2668,2562.6857
1516284000,AD200,Large,USA,Display,DoubleClick,18606.734,16427.3259,2192.0676,2575.7042
1516287600,AD200,Large,USA,Display,DoubleClick,18748.4442,16081.4183,2144.63,2515.2517
1516291200,AD200,Large,USA,Display,DoubleClick,19279.9501,16890.5781,2100.8994,2623.5767
1516294800,AD200,Large,USA,Display,DoubleClick,19323.2185,16577.3254,2107.4626,2662.3157
1516298400,AD200,Large,USA,Display,DoubleClick,19781.0548,16622.3801,2202.8489,2595.5417
1516302000,AD200,Large,USA,Display,DoubleClick,19131.2956,16632.7759,2154.5635,2615.3964
1516305600,AD200,Large,USA,Display,DoubleClick,17807.0811,15761.2415,2123.7018,2449.3994
1516309200,AD200,Large,USA,Display,DoubleClick,16931.3412,14695.2809,2199.6212,2298.9635
1516312800,AD200,Large,USA,Display,DoubleClick,15402.1712,13013.2926,2184.0632,2099.7101
1516316400,AD200,Large,USA,Display,DoubleClick,14169.2213,12170.6769,2103.74,1926.7218
1516320000,AD200,Large,USA,Display,DoubleClick,13561.2143,11901.6532,2150.6967,1772.4604
1516323600,AD200,Large,USA,Display,DoubleClick,13519.1439,11394.4616,2199.2347,1791.4926
1516327200,AD200,Large,USA,Display,DoubleClick,13609.9609,11534.0378,2227.8923,1858.2556
1516330800,AD200,Large,USA,Display,DoubleClick,13417.9378,11846.7079,2152.1298,1798.1385
1516334400,AD200,Large,USA,Display,DoubleClick,13457.211,12086.3564,2204.3839,1846.0828
1516338000,AD200,Large,USA,Display,DoubleClick,14370.1447,12497.6324,2111.538,1914.5388
1516341600,AD200,Large,USA,Display,DoubleClick,15117.8891,12871.446,2127.9093,2040.2846
1516345200,AD200,Large,USA,Display,DoubleClick,15533.6499,13436.4203,2185.4856,2100.1599
1516348800,AD200,Large,USA,Display,DoubleClick,16326.7523,13769.1312,2178.6679,2179.464
1516352400,AD200,Large,USA,Display,DoubleClick,16519.352,14887.4567,2192.7352,2280.9179
1516356000,AD200,Large,USA,Display,DoubleClick,17463.748,15150.6427,2101.695,2352.5885
1516359600,AD200,Large,USA,Display,DoubleClick,18283.961,15690.6771,2185.9449,2491.9717
1516363200,AD200,Large,USA,Display,DoubleClick,18088.9742,15576.5701,2156.0587,2441.7114
1516366800,AD200,Large,USA,Display,DoubleClick,18308.7287,15748.7912,2144.553,2394.8847
1516370400,AD200,Large,USA,Display,DoubleClick,18171.5004,15988.3109,2267.149,2474.3891
1516374000,AD200,Large,USA,Display,DoubleClick,18709.6604,16153.846,2148.8289,2481.4858
1516377600,AD200,Large,USA,Display,DoubleClick,19273.3616,16970.8249,2127.8276,2566.4638
1516381200,AD200,Large,USA,Display,DoubleClick,19889.6921,17010.4793,2196.0846,2667.954
1516384800,AD200,Large,USA,Display,DoubleClick,19614.8483,16943.8226,2191.9319,2627.1194
1516388400,AD200,Large,USA,Display,DoubleClick,18836.9287,16698.0944,2157.3983,2550.5966
1516392000,AD200,Large,USA,Display,DoubleClick,17998.7481,15580.444,2245.1887,2464.192
1516395600,AD200,Large,USA,Display,DoubleClick,16795.1833,14287.6717,2137.3982,2234.8521
1516399200,AD200,Large,USA,Display,DoubleClick,15491.5072,13599.724,2132.5888,2113.7197
1516402800,AD200,Large,USA,Display,DoubleClick,14467.114,12097.7584,2125.7177,1930.3299
1516406400,AD200,Large,USA,Display,DoubleClick,13388.9853,11538.4161,2209.6536,1852.1295
1516410000,AD200,Large,USA,Display,DoubleClick,13256.2788,11496.2945,2182.3174,1803.9188
1516413600,AD200,Large,USA,Display,DoubleClick,13279.4125,11412.4655,2083.201,1824.5063
1516417200,AD200,Large,USA,Display,DoubleClick,13629.1126,11511.0271,2144.4647,1798.7872
1516420800,AD200,Large,USA,Display,DoubleClick,13574.2528,11942.9632,2180.6371,1852.7453
1516424400,AD200,Large,USA,Display,DoubleClick,14404.8751,12510.3345,2195.177,1924.7452
1516428000,AD200,Large,USA,Display,DoubleClick,14943.7952,12590.7636,2241.0042,2046.8809
1516431600,AD200,Large,USA,Display,DoubleClick,15440.9725,13397.4552,2171.3196,2111.4628
1516435200,AD200,Large,USA,Display,DoubleClick,16207.5932,13961.1773,2251.3335,2199.1336
1516438800,AD200,Large,USA,Display,DoubleClick,16933.0289,14583.5865,2194.0171,2353.5241
1516442400,AD200,Large,USA,Display,DoubleClick,17725.5123,15162.5188,2180.4997,2432.1285
1516446000,AD200,Large,USA,Display,DoubleClick,18065.5249,15524.4727,2134.8614,2431.3694
1516449600,AD200,Large,USA,Display,DoubleClick,19110.6813,16203.6643,2168.7142,2582.269
1516453200,AD200,Large,USA,Display,DoubleClick,18927.1994,16403.9199,2092.3116,2523.8233
1516456800,AD200,Large,USA,Display,DoubleClick,18841.1802,16059.6551,2229.0662,2513.5548
1516460400,AD200,Large,USA,Display,DoubleClick,18586.7264,16151.7928,2184.2115,2486.3163
1516464000,AD200,Large,USA,Display,DoubleClick,19057.9812,16486.4903,2168.6257,2585.6746
1516467600,AD200,Large,USA,Display,DoubleClick,19967.7859,17051.0019,2240.7069,2639.0367
1516471200,AD200,Large,USA,Display,DoubleClick,18927.6958,16790.6354,2145.8926,2625.9043
1516474800,AD200,Large,USA,Display,DoubleClick,19081.5571,16507.0754,2143.5702,2569.3909
1516478400,AD200,Large,USA,Display,DoubleClick,18077.7902,15522.1948,2194.9258,2430.9094
1516482000,AD200,Large,USA,Display,DoubleClick,16620.9792,14635.162,2241.5307,2270.337
1516485600,AD200,Large,USA,Display,DoubleClick,15839.0157,13191.3899,2148.7912,2108.0026
1516489200,AD200,Large,USA,Display,DoubleClick,13943.6688,12416.2744,2237.079,1891.3869
1516492800,AD200,Large,USA,Display,DoubleClick,13566.057,11828.8583,2126.487,1862.6529
1516496400,AD200,Large,USA,Display,DoubleClick,13145.9785,11557.3935,2183.1588,1800.7382
1516500000,AD200,Large,USA,Display,DoubleClick,13428.6373,11889.5009,2212.4486,1868.7497
1516503600,AD200,Large,USA,Display,DoubleClick,13412.1592,11789.6589,2120.8714,1812.8853
1516507200,AD200,Large,USA,Display,DoubleClick,13633.2532,11985.0098,2163.6105,1830.0984
1516510800,AD200,Large,USA,Display,DoubleClick,14382.663,12252.9397,2168.2344,1933.7236
1516514400,AD200,Large,USA,Display,DoubleClick,14964.4424,12885.0013,2096.1647,2030.4224
1516518000,AD200,Large,USA,Display,DoubleClick,15261.6218,13588.3605,2184.7199,2119.8932
1516521600,AD200,Large,USA,Display,DoubleClick,16048.8704,14104.5843,2216.0638,2137.7755
1516525200,AD200,Large,USA,Display,DoubleClick,16685.5246,14709.7349,2135.0393,2306.1514
1516528800,AD200,Large,USA,Display,DoubleClick,17560.8215,14972.1628,2163.7959,2342.095
1516532400,AD200,Large,USA,Display,DoubleClick,17988.0141,15677.0608,2182.648,2444.729
1516536000,AD200,Large,USA,Display,DoubleClick,18458.9563,15446.2583,2216.0774,2481.4487
1516539600,AD200,Large,USA,Display,DoubleClick,18165.2498,15623.4095,2091.3373,2435.7523
1516543200,AD200,Large,USA,Display,DoubleClick,18029.9174,15364.9996,2202.7266,2445.2512
1516546800,AD200,Large,USA,Display,DoubleClick,18788.7815,16369.3312,2086.3634,2559.8357
1516550400,AD200,Large,USA,Display,DoubleClick,19174.736,17130.2721,2157.2904,2602.2475
1516554000,AD200,Large,USA,Display,DoubleClick,19621.518,17207.0083,2163.8422,2747.5442
1516557600,AD200,Large,USA,Display,DoubleClick,19379.9981,17044.514,2110.4518,2640.5219
1516561200,AD200,Large,USA,Display,DoubleClick,18847.4873,16280.87,2205.221,2537.7885
1516564800,AD200,Large,USA,Display,DoubleClick,18071.316,15784.0636,2175.3301,2433.8042
1516568400,AD200,Large,USA,Display,DoubleClick,16939.171,14114.1648,2107.8229,2281.0761
1516572000,AD200,Large,USA,Display,DoubleClick,15266.6605,13159.6984,2151.8768,2103.9845
1516575600,AD200,Large,USA,Display,DoubleClick,14342.1233,12180.591,2183.9214,1926.1764
1516579200,AD200,Large,USA,Display,DoubleClick,13572.8612,11739.9151,2203.4389,1830.2975
1516582800,AD200,Large,USA,Display,DoubleClick,13318.4927,11149.111,2159.4965,1812.0881
1516586400,AD200,Large,USA,Display,DoubleClick,13442.4764,11937.9545,2157.7534,1817.3509
1516590000,AD200,Large,USA,Display,DoubleClick,13366.0289,11752.9912,2168.406,1795.2033
1516593600,AD200,Large,USA,Display,DoubleClick,13822.9394,11958.9186,2152.6188,1792.1817
1516597200,AD200,Large,USA,Display,DoubleClick,14116.9239,12476.5155,2135.9241,1991.7919
1516600800,AD200,Large,USA,Display,DoubleClick,14975.1085,12983.9249,2145.5735,1956.2346
1516604400,AD200,Large,USA,Display,DoubleClick,15677.1389,13739.6778,2136.4186,2162.4495
1516608000,AD200,Large,USA,Display,DoubleClick,16334.3727,14476.1883,2176.4727,2202.5846
1516611600,AD200,Large,USA,Display,DoubleClick,17053.4744,14633.2762,2145.5625,2296.5058
1516615200,AD200,Large,USA,Display,DoubleClick,17345.2841,15401.0144,2173.2927,2344.3701
1516618800,AD200,Large,USA,Display,DoubleClick,18288.6887,15411.0223,2148.4318,2462.3832
1516622400,AD200,Large,USA,Display,DoubleClick,18938.656,16640.2633,2154.941,2501.1298
1516626000,AD200,Large,USA,Display,DoubleClick,18712.8763,16223.8927,2164.955,2520.7334
1516629600,AD200,Large,USA,Display,DoubleClick,18497.2831,16451.8926,2182.1944,2577.3473
1516633200,AD200,Large,USA,Display,DoubleClick,19227.1031,16325.9129,2156.2644,2518.6947
1516636800,AD200,Large,USA,Display,DoubleClick,19106.962,16959.5861,2187.4335,2631.5639
1516640400,AD200,Large,USA,Display,DoubleClick,19760.9292,16889.2644,2136.2295,2673.0385
1516644000,AD200,Large,USA,Display,DoubleClick,19248.1709,17048.9777,2180.0215,2611.8355
