timestamp,ver,RideType,City,Device_Type,OS_Version,Ride_Cancellations,Rides_Completed,Ride_Request_WaitTime,Driver_Request_API_Errors
1522832400,RS200,Standard,Los_Angeles,Mobile,Android,15031.5846,19789.9522,3152.2536,1940.9547
1522836000,RS200,Standard,Los_Angeles,Mobile,Android,15407.7418,20606.9883,3218.3388,1953.4572
1522839600,RS200,Standard,Los_Angeles,Mobile,Android,15784.9912,21535.588,3301.0145,1991.4358
1522843200,RS200,Standard,Los_Angeles,Mobile,Android,15772.0161,21853.5608,3301.1769,1973.6845
1522846800,RS200,Standard,Los_Angeles,Mobile,Android,15954.0002,22135.9562,3359.0946,1978.1972
1522850400,RS200,Standard,Los_Angeles,Mobile,Android,16426.0255,21695.3346,3457.2914,2128.349
1522854000,RS200,Standard,Los_Angeles,Mobile,Android,16320.3131,22067.9901,3478.0187,2102.9959
1522857600,RS200,Standard,Los_Angeles,Mobile,Android,17197.8495,22852.5926,3630.1726,2176.0052
1522861200,RS200,Standard,Los_Angeles,Mobile,Android,17034.186,22961.5338,3534.6826,2124.3323
1522864800,RS200,Standard,Los_Angeles,Mobile,Android,17129.0952,22885.081,3623.2961,2180.9804
1522868400,RS200,Standard,Los_Angeles,Mobile,Android,17423.0377,22416.7246,3634.8061,2186.7664
1522872000,RS200,Standard,Los_Angeles,Mobile,Android,17325.5749,21220.056,3617.4553,2175.9091
1522875600,RS200,Standard,Los_Angeles,Mobile,Android,16898.9428,19687.9024,3414.7635,2201.7736
1522879200,RS200,Standard,Los_Angeles,Mobile,Android,16259.5712,18723.4032,3473.8104,2121.9183
1522882800,RS200,Standard,Los_Angeles,Mobile,Android,16323.3971,16472.8876,3374.1748,1987.3679
1522886400,RS200,Standard,Los_Angeles,Mobile,Android,14751.729,15463.7717,3151.7746,1897.9187
1522890000,RS200,Standard,Los_Angeles,Mobile,Android,14358.0225,16220.7954,3005.4156,1851.6662
1522893600,RS200,Standard,Los_Angeles,Mobile,Android,13854.6476,16243.5023,2976.8812,1764.8636
1522897200,RS200,Standard,Los_Angeles,Mobile,Android,14001.6911,15491.7192,2911.3561,1786.8034
1522900800,RS200,Standard,Los_Angeles,Mobile,Android,13941.4531,16243.9384,2843.0426,1712.9704
1522904400,RS200,Standard,Los_Angeles,Mobile,Android,14217.4189,16925.9575,2939.3892,1779.5963
1522908000,RS200,Standard,Los_Angeles,Mobile,Android,14733.1211,17552.2329,3017.815,1826.3815
1522911600,RS200,Standard,Los_Angeles,Mobile,Android,14783.3882,18076.0819,3104.2731,1849.1683
1522915200,RS200,Standard,Los_Angeles,Mobile,Android,15150.3222,19344.0616,3171.4453,1913.4269
1522918800,RS200,Standard,Los_Angeles,Mobile,Android,15255.9815,20097.2457,3187.5541,1892.6163
1522922400,RS200,Standard,Los_Angeles,Mobile,Android,15673.5439,20470.3782,3203.0622,1923.4394
1522926000,RS200,Standard,Los_Angeles,Mobile,Android,15610.9802,21085.6244,3237.5865,1978.4857
1522929600,RS200,Standard,Los_Angeles,Mobile,Android,15876.7487,21334.1799,3300.3559,1984.7245
1522933200,RS200,Standard,Los_Angeles,Mobile,Android,16500.7967,21380.1762,3387.8889,2044.1639
1522936800,RS200,Standard,Los_Angeles,Mobile,Android,16158.1279,21302.0518,3430.9211,2107.9008
1522940400,RS200,Standard,Los_Angeles,Mobile,Android,16461.6233,21721.117,3505.6559,2043.3894
1522944000,RS200,Standard,Los_Angeles,Mobile,Android,16450.8132,22785.1026,3533.174,2077.0959
1522947600,RS200,Standard,Los_Angeles,Mobile,Android,17092.7494,23356.011,3677.9943,2181.9755
1522951200,RS200,Standard,Los_Angeles,Mobile,Android,17587.4143,22794.5622,3599.1302,2197.0372
1522954800,RS200,Standard,Los_Angeles,Mobile,Android,17599.1252,22625.1469,3662.2176,2188.0065
1522958400,RS200,Standard,Los_Angeles,Mobile,Android,17570.5494,21115.6348,3563.6713,2203.6262
1522962000,RS200,Standard,Los_Angeles,Mobile,Android,16710.8242,19885.7553,3586.3203,2188.1736
1522965600,RS200,Standard,Los_Angeles,Mobile,Android,16434.1656,18276.0717,3475.9795,2038.4343
1522969200,RS200,Standard,Los_Angeles,Mobile,Android,15519.4769,16487.9711,3184.9028,2009.3466
1522972800,RS200,Standard,Los_Angeles,Mobile,Android,13030.266,15929.9619,2696.1478,1604.4635
1522976400,RS200,Standard,Los_Angeles,Mobile,Android,12168.5702,16111.0097,2517.193,1569.077
1522980000,RS200,Standard,Los_Angeles,Mobile,Android,11747.228,16182.7632,2452.8519,1473.8147
1522983600,RS200,Standard,Los_Angeles,Mobile,Android,11381.9531,15671.4902,2504.1537,1465.9943
1522987200,RS200,Standard,Los_Angeles,Mobile,Android,11743.8033,16108.1207,2434.9444,1513.389
1522990800,RS200,Standard,Los_Angeles,Mobile,Android,12248.9613,16671.5169,2605.2646,1529.0702
1522994400,RS200,Standard,Los_Angeles,Mobile,Android,12197.0092,17812.6236,2523.5365,1514.8349
1522998000,RS200,Standard,Los_Angeles,Mobile,Android,12632.2328,17989.3257,2643.8882,1563.0601
1523001600,RS200,Standard,Los_Angeles,Mobile,Android,12615.2978,18927.9541,2577.548,1597.0864
1523005200,RS200,Standard,Los_Angeles,Mobile,Android,12788.6866,19780.1383,2667.2419,1601.0156
1523008800,RS200,Standard,Los_Angeles,Mobile,Android,12933.2756,20393.4211,2786.4706,1694.8001
1523012400,RS200,Standard,Los_Angeles,Mobile,Android,13256.9263,21563.1538,2803.015,1700.7558
1523016000,RS200,Standard,Los_Angeles,Mobile,Android,13691.2493,22046.6499,2840.3779,1696.3466
1523019600,RS200,Standard,Los_Angeles,Mobile,Android,13655.0473,22122.9717,2904.8712,1795.5919
1523023200,RS200,Standard,Los_Angeles,Mobile,Android,14309.0604,22003.1912,3018.665,1785.6406
1523026800,RS200,Standard,Los_Angeles,Mobile,Android,14380.7365,22445.4914,2925.411,1830.3578
1523030400,RS200,Standard,Los_Angeles,Mobile,Android,14734.4205,22617.8938,3058.8519,1844.9668
1523034000,RS200,Standard,Los_Angeles,Mobile,Android,15131.0544,23325.293,3071.7175,1919.5402
1523037600,RS200,Standard,Los_Angeles,Mobile,Android,15604.7754,22954.3116,3232.0546,1871.3739
1523041200,RS200,Standard,Los_Angeles,Mobile,Android,15384.2534,21964.9066,3187.0145,1999.9854
1523044800,RS200,Standard,Los_Angeles,Mobile,Android,14769.4363,21413.1615,3280.2898,1889.4874
1523048400,RS200,Standard,Los_Angeles,Mobile,Android,14664.915,20261.6933,3122.6221,1856.6815
1523052000,RS200,Standard,Los_Angeles,Mobile,Android,13954.7067,17911.7643,2921.893,1774.0987
1523055600,RS200,Standard,Los_Angeles,Mobile,Android,13056.9588,16901.8274,2781.0605,1668.4535
1523059200,RS200,Standard,Los_Angeles,Mobile,Android,12868.0384,15425.5746,2571.3152,1615.9352
1523062800,RS200,Standard,Los_Angeles,Mobile,Android,12157.4133,15869.0412,2571.1376,1552.7199
1523066400,RS200,Standard,Los_Angeles,Mobile,Android,11885.2199,16144.8436,2454.5706,1502.7603
1523070000,RS200,Standard,Los_Angeles,Mobile,Android,11902.6413,15657.1052,2471.2627,1439.658
1523073600,RS200,Standard,Los_Angeles,Mobile,Android,11641.4471,16217.4405,2471.3076,1439.6362
1523077200,RS200,Standard,Los_Angeles,Mobile,Android,11827.4415,16719.3267,2511.7095,1510.0743
1523080800,RS200,Standard,Los_Angeles,Mobile,Android,11910.541,18054.4917,2550.0191,1551.7494
1523084400,RS200,Standard,Los_Angeles,Mobile,Android,12047.2767,18648.9742,2626.409,1506.9089
1523088000,RS200,Standard,Los_Angeles,Mobile,Android,12493.0337,19413.7737,2646.2181,1600.9867
1523091600,RS200,Standard,Los_Angeles,Mobile,Android,12940.3561,19902.4912,2729.0062,1582.3527
1523095200,RS200,Standard,Los_Angeles,Mobile,Android,13218.6959,20672.8389,2728.8791,1621.874
1523098800,RS200,Standard,Los_Angeles,Mobile,Android,13633.4652,21770.4606,2804.6228,1676.4356
1523102400,RS200,Standard,Los_Angeles,Mobile,Android,13717.5483,22726.8416,2827.1253,1756.1296
1523106000,RS200,Standard,Los_Angeles,Mobile,Android,13690.7506,22509.2747,2853.0371,1713.8588
1523109600,RS200,Standard,Los_Angeles,Mobile,Android,14120.5493,22350.4215,2933.3194,1792.9276
1523113200,RS200,Standard,Los_Angeles,Mobile,Android,14537.03,21769.4523,2978.396,1851.4141
1523116800,RS200,Standard,Los_Angeles,Mobile,Android,14816.9175,22723.8241,3092.5769,1815.0489
1523120400,RS200,Standard,Los_Angeles,Mobile,Android,14561.5953,22529.5364,3109.4008,1899.7786
1523124000,RS200,Standard,Los_Angeles,Mobile,Android,14955.6238,22476.4892,3138.5502,1907.8257
1523127600,RS200,Standard,Los_Angeles,Mobile,Android,14990.1846,21927.9961,3168.0485,1912.9279
1523131200,RS200,Standard,Los_Angeles,Mobile,Android,15035.3214,21663.1349,3166.0953,1934.4479
1523134800,RS200,Standard,Los_Angeles,Mobile,Android,14571.8507,19956.19,2992.3649,1837.7258
1523138400,RS200,Standard,Los_Angeles,Mobile,Android,14081.0989,18102.6089,2828.1097,1814.4513
1523142000,RS200,Standard,Los_Angeles,Mobile,Android,13327.3231,16821.6424,2849.4442,1698.7044
1523145600,RS200,Standard,Los_Angeles,Mobile,Android,14914.4921,15878.6837,3106.8234,1902.2044
1523149200,RS200,Standard,Los_Angeles,Mobile,Android,14316.8082,15658.0006,3073.6747,1823.8277
1523152800,RS200,Standard,Los_Angeles,Mobile,Android,13793.3863,15524.1666,2931.2782,1750.6547
1523156400,RS200,Standard,Los_Angeles,Mobile,Android,13650.7659,15544.7297,2802.0066,1762.7048
1523160000,RS200,Standard,Los_Angeles,Mobile,Android,13998.8391,16228.0442,2881.4734,1760.0962
1523163600,RS200,Standard,Los_Angeles,Mobile,Android,14039.0279,16531.3775,2840.1909,1786.9151
1523167200,RS200,Standard,Los_Angeles,Mobile,Android,14758.0317,17743.2343,2989.233,1856.1528
1523170800,RS200,Standard,Los_Angeles,Mobile,Android,14933.6646,18651.5033,2993.755,1947.0564
1523174400,RS200,Standard,Los_Angeles,Mobile,Android,14999.4406,18780.3442,3149.1867,1887.1506
1523178000,RS200,Standard,Los_Angeles,Mobile,Android,15225.1625,20262.1081,3246.6342,1910.9928
1523181600,RS200,Standard,Los_Angeles,Mobile,Android,15181.1379,20700.3374,3206.6809,1971.1117
1523185200,RS200,Standard,Los_Angeles,Mobile,Android,15549.4504,21411.8993,3326.3566,1960.0652
1523188800,RS200,Standard,Los_Angeles,Mobile,Android,16080.853,21962.3863,3319.6591,1973.6705
1523192400,RS200,Standard,Los_Angeles,Mobile,Android,16145.0222,22558.2962,3432.1635,2109.4163
1523196000,RS200,Standard,Los_Angeles,Mobile,Android,16691.0739,21554.652,3426.2129,2082.3172
1523199600,RS200,Standard,Los_Angeles,Mobile,Android,16837.6903,22353.6516,3504.2189,2114.7268
1523203200,RS200,Standard,Los_Angeles,Mobile,Android,16968.4062,22650.6723,3521.2893,2113.3119
1523206800,RS200,Standard,Los_Angeles,Mobile,Android,16950.5835,22778.6308,3586.2894,2156.6279
1523210400,RS200,Standard,Los_Angeles,Mobile,Android,17396.3824,22990.4992,3720.5673,2187.9833
1523214000,RS200,Standard,Los_Angeles,Mobile,Android,17217.8606,22215.6636,3619.0755,2245.4897
1523217600,RS200,Standard,Los_Angeles,Mobile,Android,17218.7569,21210.2332,3613.6513,2192.5193
1523221200,RS200,Standard,Los_Angeles,Mobile,Android,16580.3949,20050.8696,3562.1293,2156.3798
1523224800,RS200,Standard,Los_Angeles,Mobile,Android,16803.4448,18206.3781,3404.8008,2062.4908
1523228400,RS200,Standard,Los_Angeles,Mobile,Android,15523.0971,16629.7514,3257.3407,1975.962
1523232000,RS200,Standard,Los_Angeles,Mobile,Android,14840.5698,15501.4518,3094.2895,1891.0074
1512867600,RS200,Premium,Los_Angeles,Mobile,Android,12043.5373,9231.1995,2041.111,2251.709
1512871200,RS200,Premium,Los_Angeles,Mobile,Android,13090.7326,9935.2475,2020.4839,2218.3708
1512874800,RS200,Premium,Los_Angeles,Mobile,Android,14286.3146,11106.0914,2065.8187,2240.4995
1512878400,RS200,Premium,Los_Angeles,Mobile,Android,14532.812,11165.079,2089.1227,2246.2596
1512882000,RS200,Premium,Los_Angeles,Mobile,Android,15348.8541,11946.0934,2076.9974,2308.4426
1512885600,RS200,Premium,Los_Angeles,Mobile,Android,16091.2826,12163.3273,2098.0623,2342.4891
1512889200,RS200,Premium,Los_Angeles,Mobile,Android,16558.1241,13122.7605,2165.9303,2439.2465
1512892800,RS200,Premium,Los_Angeles,Mobile,Android,17435.4242,13443.4431,2102.6127,2441.0584
1512896400,RS200,Premium,Los_Angeles,Mobile,Android,18300.2254,14234.8442,2168.2352,2423.6713
1512900000,RS200,Premium,Los_Angeles,Mobile,Android,18723.7687,14434.3341,2072.974,2610.872
1512903600,RS200,Premium,Los_Angeles,Mobile,Android,19785.4063,15021.7707,2147.0665,2590.9702
1512907200,RS200,Premium,Los_Angeles,Mobile,Android,19547.4526,15053.5245,2037.5249,2631.3914
1512910800,RS200,Premium,Los_Angeles,Mobile,Android,19510.9466,15158.0964,2097.6754,2585.8496
1512914400,RS200,Premium,Los_Angeles,Mobile,Android,19285.7623,14895.3624,2080.9204,2762.8688
1512918000,RS200,Premium,Los_Angeles,Mobile,Android,20364.9413,15538.8882,2069.7571,2729.3187
1512921600,RS200,Premium,Los_Angeles,Mobile,Android,20457.3196,16447.4259,2074.329,2729.0458
1512925200,RS200,Premium,Los_Angeles,Mobile,Android,21093.4234,16415.2405,2095.2178,2852.0525
1512928800,RS200,Premium,Los_Angeles,Mobile,Android,20973.6671,16079.7026,2122.7946,2882.6177
1512932400,RS200,Premium,Los_Angeles,Mobile,Android,20349.283,15625.9248,2128.932,2788.6459
1512936000,RS200,Premium,Los_Angeles,Mobile,Android,19393.1006,14809.5858,2079.5908,2776.263
1512939600,RS200,Premium,Los_Angeles,Mobile,Android,18150.5307,13995.8989,2078.3176,2755.5098
1512943200,RS200,Premium,Los_Angeles,Mobile,Android,17011.092,13112.5214,2123.0956,2636.1454
1512946800,RS200,Premium,Los_Angeles,Mobile,Android,15035.5624,12077.7683,2105.7855,2640.6209
1512950400,RS200,Premium,Los_Angeles,Mobile,Android,14680.664,11065.6279,2093.7944,2339.4431
1512954000,RS200,Premium,Los_Angeles,Mobile,Android,14505.1701,11398.8396,2044.3866,2364.7233
1512957600,RS200,Premium,Los_Angeles,Mobile,Android,14913.6791,11367.3077,2166.7882,2374.848
1512961200,RS200,Premium,Los_Angeles,Mobile,Android,14397.047,11379.0148,2033.7071,2280.6407
1512964800,RS200,Premium,Los_Angeles,Mobile,Android,14626.0499,11228.3769,2044.236,2297.3587
1512968400,RS200,Premium,Los_Angeles,Mobile,Android,15178.7829,11784.4599,2039.6243,2261.5353
1512972000,RS200,Premium,Los_Angeles,Mobile,Android,16278.0345,12587.6519,2088.1947,2337.4311
1512975600,RS200,Premium,Los_Angeles,Mobile,Android,16947.0426,13132.0561,2119.8595,2380.9452
1512979200,RS200,Premium,Los_Angeles,Mobile,Android,17552.4056,13674.5253,2132.3952,2487.8605
1512982800,RS200,Premium,Los_Angeles,Mobile,Android,18355.4304,14042.1315,2167.5011,2535.1191
1512986400,RS200,Premium,Los_Angeles,Mobile,Android,18535.3334,14525.0356,2103.3554,2517.4632
1512990000,RS200,Premium,Los_Angeles,Mobile,Android,19963.9268,15110.6469,2035.138,2590.9536
1512993600,RS200,Premium,Los_Angeles,Mobile,Android,19420.6972,15160.4335,2150.8421,2635.8986
1512997200,RS200,Premium,Los_Angeles,Mobile,Android,19255.1938,15172.2464,2081.0906,2629.8372
1513000800,RS200,Premium,Los_Angeles,Mobile,Android,19787.569,15054.6793,2084.7816,2714.1163
1513004400,RS200,Premium,Los_Angeles,Mobile,Android,19780.318,15572.75,2081.4699,2727.5564
1513008000,RS200,Premium,Los_Angeles,Mobile,Android,20572.1702,16242.0107,2024.9396,2773.0338
1513011600,RS200,Premium,Los_Angeles,Mobile,Android,21069.9709,16416.1471,2059.5561,2836.6591
1513015200,RS200,Premium,Los_Angeles,Mobile,Android,21044.8623,16108.1497,2049.0132,2788.35
1513018800,RS200,Premium,Los_Angeles,Mobile,Android,20556.1292,15699.2003,2056.1797,2794.8958
1513022400,RS200,Premium,Los_Angeles,Mobile,Android,19726.3396,14972.0958,2096.897,2868.3403
1513026000,RS200,Premium,Los_Angeles,Mobile,Android,17495.818,14062.4235,2057.511,2793.8998
1513029600,RS200,Premium,Los_Angeles,Mobile,Android,16454.6753,13252.8844,2085.3215,2709.9334
1513033200,RS200,Premium,Los_Angeles,Mobile,Android,15249.8407,11765.9307,2112.1054,2582.1594
1513036800,RS200,Premium,Los_Angeles,Mobile,Android,14462.4201,10945.0735,2071.542,2448.8277
1513040400,RS200,Premium,Los_Angeles,Mobile,Android,14555.8203,11232.3539,2022.2575,2371.393
1513044000,RS200,Premium,Los_Angeles,Mobile,Android,14814.8745,11237.6905,2020.1702,2312.683
1513047600,RS200,Premium,Los_Angeles,Mobile,Android,14341.3667,11020.8754,2073.0159,2244.4683
1513051200,RS200,Premium,Los_Angeles,Mobile,Android,14580.6356,11546.9464,2120.3333,2277.2671
1513054800,RS200,Premium,Los_Angeles,Mobile,Android,15262.5243,11994.0425,2149.4756,2299.5311
1513058400,RS200,Premium,Los_Angeles,Mobile,Android,16364.5635,12483.5816,2061.8686,2371.599
1513062000,RS200,Premium,Los_Angeles,Mobile,Android,16838.8911,12934.5183,2019.1624,2371.6409
1513065600,RS200,Premium,Los_Angeles,Mobile,Android,17313.0971,13563.8648,2166.1323,2460.4348
1513069200,RS200,Premium,Los_Angeles,Mobile,Android,18042.7973,14139.7389,2061.6991,2478.7764
1513072800,RS200,Premium,Los_Angeles,Mobile,Android,18731.336,14642.1786,2049.1596,2541.6488
1513076400,RS200,Premium,Los_Angeles,Mobile,Android,19416.4334,15061.6116,2045.4643,2515.1571
1513080000,RS200,Premium,Los_Angeles,Mobile,Android,19936.7591,15609.1985,2043.5542,2675.8148
1513083600,RS200,Premium,Los_Angeles,Mobile,Android,20096.576,15677.6133,2092.6187,2652.315
1513087200,RS200,Premium,Los_Angeles,Mobile,Android,20110.7023,15846.5044,2094.9348,2733.9953
1513090800,RS200,Premium,Los_Angeles,Mobile,Android,19884.2492,15689.6721,2093.3447,2732.7244
1513094400,RS200,Premium,Los_Angeles,Mobile,Android,20809.5145,16017.4934,2090.0144,2718.3752
1513098000,RS200,Premium,Los_Angeles,Mobile,Android,20783.2751,16325.7714,2110.2105,2809.9739
1513101600,RS200,Premium,Los_Angeles,Mobile,Android,21132.6853,16517.6821,2056.7664,2862.7684
1513105200,RS200,Premium,Los_Angeles,Mobile,Android,20521.4575,15939.4983,2103.555,2896.5842
1513108800,RS200,Premium,Los_Angeles,Mobile,Android,19648.7523,14993.9522,2051.2593,2799.9012
1513112400,RS200,Premium,Los_Angeles,Mobile,Android,17997.0872,13970.4825,2058.5506,2780.0095
1513116000,RS200,Premium,Los_Angeles,Mobile,Android,16664.5789,12876.5114,2132.1856,2734.0678
1513119600,RS200,Premium,Los_Angeles,Mobile,Android,15379.0143,12038.6188,2090.4857,2595.6944
1513123200,RS200,Premium,Los_Angeles,Mobile,Android,14494.2171,11379.9875,2033.0662,2467.925
1513126800,RS200,Premium,Los_Angeles,Mobile,Android,14129.7784,11068.172,2074.4479,2366.1002
1513130400,RS200,Premium,Los_Angeles,Mobile,Android,14740.7776,11020.4973,2087.1834,2336.8367
1513134000,RS200,Premium,Los_Angeles,Mobile,Android,14205.5409,11494.2858,2028.062,2239.2644
1513137600,RS200,Premium,Los_Angeles,Mobile,Android,14864.6965,11415.214,2057.2476,2269.0929
1513141200,RS200,Premium,Los_Angeles,Mobile,Android,15377.7275,12042.3383,2082.391,2373.5979
1513144800,RS200,Premium,Los_Angeles,Mobile,Android,16236.2291,12666.1766,2099.2985,2383.672
1513148400,RS200,Premium,Los_Angeles,Mobile,Android,16527.6458,13143.4187,2027.3642,2362.416
1513152000,RS200,Premium,Los_Angeles,Mobile,Android,17607.8663,13510.0009,2095.4438,2477.9115
1513155600,RS200,Premium,Los_Angeles,Mobile,Android,18068.9599,13870.7906,2093.0127,2534.5954
1513159200,RS200,Premium,Los_Angeles,Mobile,Android,18860.4264,14516.1474,2128.0627,2531.1922
1513162800,RS200,Premium,Los_Angeles,Mobile,Android,20267.2595,15269.7462,2058.5883,2592.2234
1513166400,RS200,Premium,Los_Angeles,Mobile,Android,19553.6492,15302.5323,2040.9102,2611.9111
1513170000,RS200,Premium,Los_Angeles,Mobile,Android,19362.5854,14989.2082,2132.4847,2647.984
1513173600,RS200,Premium,Los_Angeles,Mobile,Android,19074.3281,15202.3961,2072.1781,2705.089
1513177200,RS200,Premium,Los_Angeles,Mobile,Android,19901.5602,15540.9499,2009.2434,2763.4559
1513180800,RS200,Premium,Los_Angeles,Mobile,Android,20728.0509,16106.9619,2056.2505,2828.4722
1513184400,RS200,Premium,Los_Angeles,Mobile,Android,21268.0974,16580.755,2024.0726,2759.837
1513188000,RS200,Premium,Los_Angeles,Mobile,Android,20887.8931,16433.6739,2059.4656,2902.4075
1513191600,RS200,Premium,Los_Angeles,Mobile,Android,20554.2004,15742.7571,2070.7404,2903.0257
1513195200,RS200,Premium,Los_Angeles,Mobile,Android,19093.3965,15253.3659,2123.1452,2838.267
1513198800,RS200,Premium,Los_Angeles,Mobile,Android,18135.6679,13907.0526,2095.8206,2738.005
1513202400,RS200,Premium,Los_Angeles,Mobile,Android,16938.0309,12643.6302,2084.4038,2690.9463
1513206000,RS200,Premium,Los_Angeles,Mobile,Android,15250.8999,11764.8843,2136.0139,2533.003
1513209600,RS200,Premium,Los_Angeles,Mobile,Android,14773.3975,11509.7131,2145.8159,2454.2104
1513213200,RS200,Premium,Los_Angeles,Mobile,Android,14210.3614,11115.3544,2070.9011,2314.4656
1513216800,RS200,Premium,Los_Angeles,Mobile,Android,14594.689,11003.7636,2047.7785,2333.8197
1513220400,RS200,Premium,Los_Angeles,Mobile,Android,14390.6597,11300.4959,2027.8586,2254.1082
1513224000,RS200,Premium,Los_Angeles,Mobile,Android,14707.6095,11404.2494,2099.174,2257.2778
1513227600,RS200,Premium,Los_Angeles,Mobile,Android,15079.504,11875.8841,2094.9786,2272.9793
1513231200,RS200,Premium,Los_Angeles,Mobile,Android,16104.7536,12536.8604,2179.6013,2413.4232
1513234800,RS200,Premium,Los_Angeles,Mobile,Android,16801.714,13164.4605,2045.9153,2417.2461
1513238400,RS200,Premium,Los_Angeles,Mobile,Android,17658.854,13183.0695,2126.18,2463.5407
1513242000,RS200,Premium,Los_Angeles,Mobile,Android,18197.177,14249.7083,2186.1975,2455.8662
1513245600,RS200,Premium,Los_Angeles,Mobile,Android,18566.6896,14758.5219,2089.8725,2542.755
1513249200,RS200,Premium,Los_Angeles,Mobile,Android,19707.3092,14861.7224,2120.7769,2585.4349
1513252800,RS200,Premium,Los_Angeles,Mobile,Android,19083.5228,14983.107,2093.0795,2635.7989
1513256400,RS200,Premium,Los_Angeles,Mobile,Android,19564.8102,15162.4529,2071.153,2700.7614
1513260000,RS200,Premium,Los_Angeles,Mobile,Android,19432.4464,15074.6809,2153.1496,2652.8576
1513263600,RS200,Premium,Los_Angeles,Mobile,Android,20285.3532,15545.8006,2066.5496,2720.4855
1513267200,RS200,Premium,Los_Angeles,Mobile,Android,20990.293,15874.5824,2050.1225,2789.8247
1513270800,RS200,Premium,Los_Angeles,Mobile,Android,21224.6929,16447.8712,2137.9228,2830.0002
1513274400,RS200,Premium,Los_Angeles,Mobile,Android,21444.5468,16219.7399,2098.9839,2813.0217
1513278000,RS200,Premium,Los_Angeles,Mobile,Android,20628.4154,15753.6402,2116.6955,2880.2323
1513281600,RS200,Premium,Los_Angeles,Mobile,Android,19494.5608,14898.9969,2045.0443,2808.2507
1513285200,RS200,Premium,Los_Angeles,Mobile,Android,18104.0121,13984.5338,2086.6967,2896.3212
1513288800,RS200,Premium,Los_Angeles,Mobile,Android,16529.7909,13183.0592,2112.0788,2731.6433
1513292400,RS200,Premium,Los_Angeles,Mobile,Android,15489.9657,11851.8382,2096.6426,2514.9
1513296000,RS200,Premium,Los_Angeles,Mobile,Android,14273.3097,11126.8085,2055.289,2076.9212
1513299600,RS200,Premium,Los_Angeles,Mobile,Android,14563.5401,11001.9901,2115.2525,2001.9505
1513303200,RS200,Premium,Los_Angeles,Mobile,Android,14283.5982,11446.6035,2065.4814,1968.2614
1513306800,RS200,Premium,Los_Angeles,Mobile,Android,14304.9603,11366.6508,2086.562,1934.0784
1513310400,RS200,Premium,Los_Angeles,Mobile,Android,14764.5906,11504.5799,2059.4237,1926.4104
1513314000,RS200,Premium,Los_Angeles,Mobile,Android,15283.3121,11822.7268,2111.6369,1984.2189
1513317600,RS200,Premium,Los_Angeles,Mobile,Android,15952.3585,12449.2028,2143.1001,2014.0368
1513321200,RS200,Premium,Los_Angeles,Mobile,Android,16562.8688,12987.5671,2083.292,2077.6174
1513324800,RS200,Premium,Los_Angeles,Mobile,Android,17950.9653,13769.0755,2051.0047,2077.755
1513328400,RS200,Premium,Los_Angeles,Mobile,Android,18463.2477,14247.8951,2099.8051,2094.8559
1513332000,RS200,Premium,Los_Angeles,Mobile,Android,18910.6686,14596.3123,2071.3073,2129.9999
1513335600,RS200,Premium,Los_Angeles,Mobile,Android,19792.4962,15215.0217,2061.457,2208.3472
1513339200,RS200,Premium,Los_Angeles,Mobile,Android,19551.1939,14933.6351,2051.1631,2211.9331
1513342800,RS200,Premium,Los_Angeles,Mobile,Android,19650.8129,14882.3023,2039.8645,2259.6782
1513346400,RS200,Premium,Los_Angeles,Mobile,Android,19679.6611,14847.2118,2093.3866,2344.7276
1513350000,RS200,Premium,Los_Angeles,Mobile,Android,19844.0944,15418.445,2018.5539,2368.4941
1513353600,RS200,Premium,Los_Angeles,Mobile,Android,20727.1286,16173.0559,2080.0242,2450.8717
1513357200,RS200,Premium,Los_Angeles,Mobile,Android,21294.026,16338.8288,2026.226,2450.1348
1513360800,RS200,Premium,Los_Angeles,Mobile,Android,21155.9941,16240.1764,2082.8781,2437.212
1513364400,RS200,Premium,Los_Angeles,Mobile,Android,20677.0727,16020.3667,2108.6265,2441.2374
1513368000,RS200,Premium,Los_Angeles,Mobile,Android,19247.2624,15156.1918,2024.6453,2516.4657
1513371600,RS200,Premium,Los_Angeles,Mobile,Android,17695.2704,14133.9987,2102.8039,2380.0351
1513375200,RS200,Premium,Los_Angeles,Mobile,Android,16793.7538,13037.3203,2149.5881,2296.4976
1513378800,RS200,Premium,Los_Angeles,Mobile,Android,15587.3262,11648.3445,2038.9833,2286.4743
1513382400,RS200,Premium,Los_Angeles,Mobile,Android,14900.4223,10943.0943,2110.9637,2046.0291
1513386000,RS200,Premium,Los_Angeles,Mobile,Android,14618.7121,11288.9924,2016.2428,1970.3488
1513389600,RS200,Premium,Los_Angeles,Mobile,Android,14467.0119,11303.9467,2115.1731,1994.7554
1513393200,RS200,Premium,Los_Angeles,Mobile,Android,14416.1701,11204.5196,2054.9524,1975.3836
1513396800,RS200,Premium,Los_Angeles,Mobile,Android,15151.2866,11408.9345,2071.1868,1933.9875
1513400400,RS200,Premium,Los_Angeles,Mobile,Android,15882.326,11766.0955,2085.0553,1904.343
1513404000,RS200,Premium,Los_Angeles,Mobile,Android,16247.4324,12125.7781,2076.4642,2020.4435
1513407600,RS200,Premium,Los_Angeles,Mobile,Android,16716.9758,13238.6583,2108.2235,2040.1002
1513411200,RS200,Premium,Los_Angeles,Mobile,Android,17519.9682,13587.1532,2067.866,2086.8145
